mal_id,anilist_id,title,type,staff_id_anilist,staff_name,staff_role,staff_role_group,staff_language,staff_favorites_mal,staff_favorites_anilist,staff_favorites,source,staff_group_key
32483,21713.0,Cheer Danshi!!,TV,97922,"Asada, Hiroyuki",Original Character Design,original_character_design,Japanese,112,49,112,AniList,staff_id_anilist:97922
32484,21576.0,A-Size Classmate,OVA,105211,"Okada, Kou",Original Creator,original_creator,Japanese,28,26,28,AniList,staff_id_anilist:105211
32485,21565.0,Prison School: Mad Wax,OVA,99660,"Hiramoto, Akira",Original Creator,original_creator,Japanese,505,337,505,AniList,staff_id_anilist:99660
32491,21577.0,Kanojo to Kanojo no Neko: Everything Flows,TV,96117,"Shinkai, Makoto",Original Creator,original_creator,Japanese,33966,6803,33966,AniList,staff_id_anilist:96117
32491,21577.0,Kanojo to Kanojo no Neko: Everything Flows,TV,100115,"Sakamoto, Kazuya",Director,director,Japanese,8,6,8,AniList,staff_id_anilist:100115
32494,21578.0,Days,TV,98369,"Yasuda, Tsuyoshi",Original Creator,original_creator,Japanese,6,12,12,AniList,staff_id_anilist:98369
32494,21578.0,Days,TV,100162,"Uda, Kounosuke",Director,director,Japanese,242,39,242,AniList,staff_id_anilist:100162
32518,21594.0,Shoujo kara Shoujo e...,OVA,106643,Shiomaneki,Original Creator,original_creator,Japanese,13,32,32,AniList,staff_id_anilist:106643
32521,118581.0,Super Mario World: Mario to Yoshi no Bouken Land,OVA,102049,"Miyamoto, Shigeru",Original Creator,original_creator,Japanese,1090,203,1090,AniList,staff_id_anilist:102049
32521,118581.0,Super Mario World: Mario to Yoshi no Bouken Land,OVA,104541,"Hata, Masami",Director,director,Japanese,13,11,13,AniList,staff_id_anilist:104541
32526,21584.0,Love Live! Sunshine!!,TV,97197,"Yatate, Hajime",Original Story,original_creator,Japanese,156,203,203,AniList,staff_id_anilist:97197
32526,21584.0,Love Live! Sunshine!!,TV,119895,"Sakai, Kazuo",Director,director,Japanese,6,25,25,AniList,staff_id_anilist:119895
32534,102159.0,Xiyou Ji: Dasheng Guilai,Movie,196473,"Tian, Xiaopeng",Director,director,Chinese,0,2,2,AniList,staff_id_anilist:196473
32542,21595.0,Sakamoto desu ga?,TV,116083,"Sano, Nami",Original Creator,original_creator,Japanese,62,103,103,AniList,staff_id_anilist:116083
32542,21595.0,Sakamoto desu ga?,TV,100152,"Takamatsu, Shinji",Director,director,Japanese,302,102,302,AniList,staff_id_anilist:100152
32547,21585.0,Non Non Biyori Repeat: Hotaru ga Tanoshinda,OVA,103195,Atto,Original Creator,original_creator,Japanese,82,49,82,AniList,staff_id_anilist:103195
32547,21585.0,Non Non Biyori Repeat: Hotaru ga Tanoshinda,OVA,104265,"Kawatsura, Shinya",Director,director,Japanese,50,23,50,AniList,staff_id_anilist:104265
32551,21596.0,Digimon Adventure tri. 3: Kokuhaku,Movie,98767,"Hongou, Akiyoshi",Original Creator,original_creator,Japanese,88,89,89,AniList,staff_id_anilist:98767
32553,119947.0,Nisekoi: OVA,OVA,99766,"Komi, Naoshi",Original Creator,original_creator,Japanese,580,139,580,AniList,staff_id_anilist:99766
32555,21597.0,Stella no Mahou,TV,118109,"U, Kuroba",Original Creator,original_creator,Japanese,0,6,6,AniList,staff_id_anilist:118109
32555,21597.0,Stella no Mahou,TV,104265,"Kawatsura, Shinya",Director,director,Japanese,50,23,50,AniList,staff_id_anilist:104265
32563,104181.0,Starry Tales: Seiza wa Toki wo Koete,Movie,111311,Kagaya,Director,director,Japanese,8,0,8,AniList,staff_id_anilist:111311
32566,99528.0,Noblesse: Pamyeol-ui Sijak,OVA,108989,"Son, Jae-Ho",Original Creator,original_creator,Korean,91,78,91,AniList,staff_id_anilist:108989
32566,99528.0,Noblesse: Pamyeol-ui Sijak,OVA,108991,"Lee, Gwang-Su",Original Character Design,original_character_design,Korean,39,20,39,AniList,staff_id_anilist:108991
32571,21601.0,Shounen Ashibe: Go! Go! Goma-chan,TV,105450,"Morishita, Hiromi",Original Creator,original_creator,Japanese,1,2,2,AniList,staff_id_anilist:105450
32571,21601.0,Shounen Ashibe: Go! Go! Goma-chan,TV,118423,"Kondou, Nobuhiro",Director,director,Japanese,3,0,3,AniList,staff_id_anilist:118423
32572,21600.0,Neko Neko Nihonshi,TV,99623,"Sonishi, Kenji",Original Creator,original_creator,Japanese,2,1,2,AniList,staff_id_anilist:99623
32572,21600.0,Neko Neko Nihonshi,TV,125317,"Kawamura, Tomohiro",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:125317
32574,21640.0,Kekkai Sensen: Ousama no Restaurant no Ousama,OVA,98098,"Nightow, Yasuhiro",Original Creator,original_creator,Japanese,652,367,652,AniList,staff_id_anilist:98098
32574,21640.0,Kekkai Sensen: Ousama no Restaurant no Ousama,OVA,107664,"Matsumoto, Rie",Director,director,Japanese,586,411,586,AniList,staff_id_anilist:107664
32595,21608.0,Seisen Cerberus: Ryuukoku no Fatalités,TV,116145,Gree,Original Creator,original_creator,Japanese,0,0,0,AniList,staff_id_anilist:116145
32595,21608.0,Seisen Cerberus: Ryuukoku no Fatalités,TV,118423,"Kondou, Nobuhiro",Director,director,Japanese,3,0,3,AniList,staff_id_anilist:118423
32596,98297.0,The Snack World (TV),TV,97797,"Mori, Takeshi",Director,director,Japanese,9,11,11,AniList,staff_id_anilist:97797
32601,21609.0,12-sai.: Chicchana Mune no Tokimeki,TV,99084,"Maita, Nao",Original Creator,original_creator,Japanese,4,4,4,AniList,staff_id_anilist:99084
32601,21609.0,12-sai.: Chicchana Mune no Tokimeki,TV,105950,"Okuwaki, Masaharu",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:105950
32603,21610.0,Okusama ga Seitokaichou!+!,TV,103197,"Nakata, Yumi",Original Creator,original_creator,Japanese,76,54,76,AniList,staff_id_anilist:103197
32603,21610.0,Okusama ga Seitokaichou!+!,TV,118394,"Furukawa, Hiroyuki",Director,director,Japanese,3,2,3,AniList,staff_id_anilist:118394
32603,21610.0,Okusama ga Seitokaichou!+!,TV,122995,"Sasaki, Noriyoshi",Director,director,Japanese,0,3,3,AniList,staff_id_anilist:122995
32606,21612.0,Onigiri,TV,107585,"Yamamoto, Takashi",Director,director,Japanese,2,0,2,AniList,staff_id_anilist:107585
32607,21627.0,Gi(a)rlish Number,TV,113197,"Watari, Wataru",Original Story,original_creator,Japanese,1173,363,1173,AniList,staff_id_anilist:113197
32607,21627.0,Gi(a)rlish Number,TV,129200,"Ibata, Shouta",Director,director,Japanese,3,4,4,AniList,staff_id_anilist:129200
32607,21627.0,Gi(a)rlish Number,TV,103570,QP:flapper,Original Character Design,original_character_design,Japanese,13,22,22,AniList,staff_id_anilist:103570
32608,21611.0,Endride,TV,97307,"Gotou, Keiji",Director,director,Japanese,22,23,23,AniList,staff_id_anilist:97307
32608,21611.0,Endride,TV,96890,"Watsuki, Nobuhiro",Original Character Design,original_character_design,Japanese,509,74,509,AniList,staff_id_anilist:96890
32608,21611.0,Endride,TV,97537,"Hagiwara, Kazushi",Original Character Design,original_character_design,Japanese,41,41,41,AniList,staff_id_anilist:97537
32615,21613.0,Youjo Senki,TV,121051,"Zen, Carlo",Original Story,original_creator,Japanese,148,165,165,AniList,staff_id_anilist:121051
32615,21613.0,Youjo Senki,TV,107382,"Uemura, Yutaka",Director,director,Japanese,27,15,27,AniList,staff_id_anilist:107382
32615,21613.0,Youjo Senki,TV,121053,"Shinotsuki, Shinobu",Original Character Design,original_character_design,Japanese,49,106,106,AniList,staff_id_anilist:121053
32620,21656.0,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,OVA,124277,"Honjou, Masato",Original Character Design,original_character_design,Japanese,0,3,3,AniList,staff_id_anilist:124277
32622,150009.0,Hello Kitty no Oyayubi-hime,Movie,174617,"Kubo, Hidemi",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:174617
32623,120770.0,Kasa Jizou,Movie,176830,"Watanabe, Ryuuhei",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:176830
32625,102503.0,Okusama ga Seitokaichou! OVA: Okusama Gekijou,Special,103197,"Nakata, Yumi",Original Creator,original_creator,Japanese,76,54,76,AniList,staff_id_anilist:103197
32626,120759.0,Kozaru no Buranko,Movie,152953,"Jinbo, Matsue",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:152953
32637,103343.0,Usawaltz,ONA,126918,"Ike, Asami",Director,director,Japanese,3,3,3,AniList,staff_id_anilist:126918
32639,103346.0,Usaband,ONA,126918,"Ike, Asami",Director,director,Japanese,3,3,3,AniList,staff_id_anilist:126918
32642,103342.0,Yanesenondo,ONA,126918,"Ike, Asami",Director,director,Japanese,3,3,3,AniList,staff_id_anilist:126918
32648,21626.0,Handa-kun,TV,104848,"Yoshino, Satsuki",Original Creator,original_creator,Japanese,149,74,149,AniList,staff_id_anilist:104848
32648,21626.0,Handa-kun,TV,120123,"Koyama, Yoshitaka",Director,director,Japanese,17,0,17,AniList,staff_id_anilist:120123
32663,87478.0,Tama & Friends: Uchi no Tama Shirimasen ka?,TV,159729,"Kanzaki, Jun",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:159729
32664,21704.0,Bananya,TV,119779,"Yatate, Kyou",Director,director,Japanese,2,0,2,AniList,staff_id_anilist:119779
32664,21704.0,Bananya,TV,143350,"Nagano, Akiyo",Original Character Design,original_character_design,Japanese,0,0,0,AniList,staff_id_anilist:143350
32665,108997.0,Historical,ONA,132127,"MACHINE, Rabbit",Director,director,Japanese,8,19,19,AniList,staff_id_anilist:132127
32667,21632.0,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,OVA,186084,"Fetish!, Pita",Original Creator,original_creator,Japanese,1,2,2,AniList,staff_id_anilist:186084
32667,21632.0,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,OVA,119845,"Matano, Ryuuzou",Director,director,Japanese,29,13,29,AniList,staff_id_anilist:119845
32668,21629.0,Noblesse: Awakening,ONA,108989,"Son, Jae-Ho",Original Story,original_creator,Korean,91,78,91,AniList,staff_id_anilist:108989
32668,21629.0,Noblesse: Awakening,ONA,101474,"Nakazawa, Kazuto",Director,director,Japanese,161,98,161,AniList,staff_id_anilist:101474
32668,21629.0,Noblesse: Awakening,ONA,108991,"Lee, Gwang-Su",Original Character Design,original_character_design,Korean,39,20,39,AniList,staff_id_anilist:108991
32670,21635.0,Battle Spirits: Double Drive,TV,100650,"Sugishima, Kunihisa",Director,director,Japanese,8,6,8,AniList,staff_id_anilist:100650
32670,21635.0,Battle Spirits: Double Drive,TV,107133,"Iwamoto, Naoki",Original Character Design,original_character_design,Japanese,15,1,15,AniList,staff_id_anilist:107133
32673,21631.0,Udon no Kuni no Kiniro Kemari,TV,119577,"Shinomaru, Nodoka",Original Creator,original_creator,Japanese,4,4,4,AniList,staff_id_anilist:119577
32673,21631.0,Udon no Kuni no Kiniro Kemari,TV,118685,"Takuno, Seiki",Director,director,Japanese,12,4,12,AniList,staff_id_anilist:118685
32681,21637.0,Uchuu Patrol Luluco,TV,97349,"Imaishi, Hiroyuki",Original Creator,original_creator,Japanese,7081,2664,7081,AniList,staff_id_anilist:97349
32681,21637.0,Uchuu Patrol Luluco,TV,97349,"Imaishi, Hiroyuki",Director,director,Japanese,7081,2664,7081,AniList,staff_id_anilist:97349
32682,21636.0,Kagewani: Shou,TV,153822,"Takashima, Tomoya",Original Creator,original_creator,Japanese,6,0,6,AniList,staff_id_anilist:153822
32682,21636.0,Kagewani: Shou,TV,153822,"Takashima, Tomoya",Director,director,Japanese,6,0,6,AniList,staff_id_anilist:153822
32686,21639.0,Keijo!!!!!!!!,TV,108271,"Sorayomi, Daichi",Original Creator,original_creator,Japanese,19,11,19,AniList,staff_id_anilist:108271
32686,21639.0,Keijo!!!!!!!!,TV,119573,"Takahashi, Hideya",Director,director,Japanese,9,11,11,AniList,staff_id_anilist:119573
32693,120773.0,Kitakaze to Taiyou,Movie,146031,"Watanabe, Kazuhiko",Director,director,Japanese,0,1,1,AniList,staff_id_anilist:146031
32696,21643.0,Fukigen na Mononokean,TV,119429,"Wazawa, Kiri",Original Creator,original_creator,Japanese,16,12,16,AniList,staff_id_anilist:119429
32696,21643.0,Fukigen na Mononokean,TV,103931,"Iwanaga, Akira",Director,director,Japanese,16,2,16,AniList,staff_id_anilist:103931
32697,21641.0,Ozmafia!!,TV,160527,"Natsuno, Hamuto",Original Character Design,original_character_design,Japanese,1,0,1,AniList,staff_id_anilist:160527
32698,21650.0,Monster Musume no Iru Nichijou OVA,OVA,111529,"Inui, Takemaru",Original Creator,original_creator,Japanese,316,86,316,AniList,staff_id_anilist:111529
32698,21650.0,Monster Musume no Iru Nichijou OVA,OVA,112047,"Yoshihara, Tatsuya",Director,director,Japanese,347,430,430,AniList,staff_id_anilist:112047
32707,116150.0,Jewelpet: Attack Chance!?,ONA,153301,"Satou, Fumikazu",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:153301
32717,21648.0,Aikatsu Stars!,TV,126165,"Satou, Teruo",Director,director,Japanese,2,5,5,AniList,staff_id_anilist:126165
32729,21647.0,Orange,TV,101973,"Takano, Ichigo",Original Creator,original_creator,Japanese,439,121,439,AniList,staff_id_anilist:101973
32729,21647.0,Orange,TV,101369,"Hamasaki, Hiroshi",Director,director,Japanese,764,306,764,AniList,staff_id_anilist:101369
32772,21644.0,Puzzle & Dragons Cross,TV,102502,"Kamegaki, Hajime",Director,director,Japanese,19,9,19,AniList,staff_id_anilist:102502
32785,21652.0,Future Card Buddyfight Triple D,TV,172860,Bushiroad,Original Creator,original_creator,Japanese,0,36,36,AniList,staff_id_anilist:172860
32785,21652.0,Future Card Buddyfight Triple D,TV,104767,"Tamura, Mitsuhisa",Original Creator,original_creator,Japanese,2,6,6,AniList,staff_id_anilist:104767
32785,21652.0,Future Card Buddyfight Triple D,TV,142732,"Ikeda, Shigetaka",Director,director,Japanese,0,2,2,AniList,staff_id_anilist:142732
32785,21652.0,Future Card Buddyfight Triple D,TV,114255,Quily,Original Character Design,original_character_design,Japanese,2,0,2,AniList,staff_id_anilist:114255
32792,21658.0,Kidou Senshi Gundam Unicorn RE:0096,TV,97337,"Tomino, Yoshiyuki",Original Creator,original_creator,Japanese,2843,1689,2843,AniList,staff_id_anilist:97337
32792,21658.0,Kidou Senshi Gundam Unicorn RE:0096,TV,100655,"Furuhashi, Kazuhiro",Director,director,Japanese,190,117,190,AniList,staff_id_anilist:100655
32801,21660.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,OVA,118412,"Oomori, Fujino",Original Story,original_creator,Japanese,0,207,207,AniList,staff_id_anilist:118412
32801,21660.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,OVA,114607,"Suzuki, Youhei",Director,director,Japanese,17,8,17,AniList,staff_id_anilist:114607
32801,21660.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,OVA,98249,"Yasuda, Suzuhito",Original Character Design,original_character_design,Japanese,325,183,325,AniList,staff_id_anilist:98249
32802,21664.0,Cardfight!! Vanguard G: Stride Gate-hen,TV,99887,"Itou, Akira",Original Creator,original_creator,Japanese,11,12,12,AniList,staff_id_anilist:99887
32802,21664.0,Cardfight!! Vanguard G: Stride Gate-hen,TV,142936,"Miura, Yui",Director,director,Japanese,0,13,13,AniList,staff_id_anilist:142936
32805,21655.0,Nyanbo!,TV,96939,"Azuma, Kiyohiko",Original Creator,original_creator,Japanese,1373,735,1373,AniList,staff_id_anilist:96939
32805,21655.0,Nyanbo!,TV,155518,"Iwamoto, Akira",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:155518
32806,98332.0,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,Movie,118777,"Kimura, Ryuuichi",Director,director,Japanese,4,9,9,AniList,staff_id_anilist:118777
32816,98759.0,Teekyuu 6 Specials,Special,114665,"Terada, Tsugeo",Original Story,original_creator,Japanese,3,9,9,AniList,staff_id_anilist:114665
32816,98759.0,Teekyuu 6 Specials,Special,114667,Piyo,Original Character Design,original_character_design,Japanese,1,6,6,AniList,staff_id_anilist:114667
32817,98760.0,Teekyuu 7 Specials,Special,114665,"Terada, Tsugeo",Original Story,original_creator,Japanese,3,9,9,AniList,staff_id_anilist:114665
32817,98760.0,Teekyuu 7 Specials,Special,114667,Piyo,Original Character Design,original_character_design,Japanese,1,6,6,AniList,staff_id_anilist:114667
32827,21665.0,B: The Beginning,ONA,101474,"Nakazawa, Kazuto",Original Creator,original_creator,Japanese,161,98,161,AniList,staff_id_anilist:101474
32827,21665.0,B: The Beginning,ONA,101474,"Nakazawa, Kazuto",Director,director,Japanese,161,98,161,AniList,staff_id_anilist:101474
32827,21665.0,B: The Beginning,ONA,106066,"Yamakawa, Yoshinobu",Director,director,Japanese,0,10,10,AniList,staff_id_anilist:106066
32828,21659.0,Amaama to Inazuma,TV,105360,"Amagakure, Gido",Original Creator,original_creator,Japanese,36,57,57,AniList,staff_id_anilist:105360
32828,21659.0,Amaama to Inazuma,TV,118592,"Iwasaki, Tarou",Director,director,Japanese,6,3,6,AniList,staff_id_anilist:118592
32829,21666.0,Nobunaga no Shinobi,TV,119633,"Shigeno, Naoki",Original Creator,original_creator,Japanese,0,0,0,AniList,staff_id_anilist:119633
32829,21666.0,Nobunaga no Shinobi,TV,100640,"Daichi, Akitarou",Director,director,Japanese,91,38,91,AniList,staff_id_anilist:100640
32830,98045.0,Chou Shounen Tanteidan Neo,TV,160948,"Oomiya, Katsuhito",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:160948
32832,105974.0,Kaze no You ni,Movie,101217,"Chiba, Tetsuya",Original Creator,original_creator,Japanese,205,203,205,AniList,staff_id_anilist:101217
32833,21668.0,Nudist Beach ni Shuugaku Ryokou de!! The Animation,OVA,98775,"Okina, Shiwasu no",Original Creator,original_creator,Japanese,289,204,289,AniList,staff_id_anilist:98775
32833,21668.0,Nudist Beach ni Shuugaku Ryokou de!! The Animation,OVA,191620,"Ohara, Kazuhiro",Director,director,Japanese,16,7,16,AniList,staff_id_anilist:191620
32835,116016.0,Ganbare!! Tabuchi-kun!!,Movie,115030,"Ishii, Hisaichi",Original Creator,original_creator,Japanese,0,4,4,AniList,staff_id_anilist:115030
32835,116016.0,Ganbare!! Tabuchi-kun!!,Movie,119556,"Shibayama, Tsutomu",Director,director,Japanese,8,10,10,AniList,staff_id_anilist:119556
32836,21672.0,Senki Zesshou Symphogear AXZ,TV,103633,"Agematsu, Noriyasu",Original Creator,original_creator,Japanese,39,62,62,AniList,staff_id_anilist:103633
32836,21672.0,Senki Zesshou Symphogear AXZ,TV,109609,"Kaneko, Akifumi",Original Creator,original_creator,Japanese,46,54,54,AniList,staff_id_anilist:109609
32836,21672.0,Senki Zesshou Symphogear AXZ,TV,117933,"Ono, Katsumi",Director,director,Japanese,17,15,17,AniList,staff_id_anilist:117933
32836,21672.0,Senki Zesshou Symphogear AXZ,TV,113141,"Yoshii, Dan",Original Character Design,original_character_design,Japanese,2,15,15,AniList,staff_id_anilist:113141
32843,21673.0,Senki Zesshou Symphogear XV,TV,103633,"Agematsu, Noriyasu",Original Creator,original_creator,Japanese,39,62,62,AniList,staff_id_anilist:103633
32843,21673.0,Senki Zesshou Symphogear XV,TV,109609,"Kaneko, Akifumi",Original Creator,original_creator,Japanese,46,54,54,AniList,staff_id_anilist:109609
32843,21673.0,Senki Zesshou Symphogear XV,TV,117933,"Ono, Katsumi",Director,director,Japanese,17,15,17,AniList,staff_id_anilist:117933
